-0.16110097	0.030357512	0.21171121	-0.10532529	-0.045269616	-0.056126636	-0.09362961	-0.02094224	-0.17152551	0.09557646	0.08122924	-0.06274586	0.034038544	0.11502037	0.009328109	0.032073334
-0.2095501	0.026158603	0.23798831	-0.10202243	0.007878604	-0.054527752	-0.12805863	-0.1305972	-0.09580099	0.043532785	0.13983044	-0.043693297	0.07059141	0.033911437	-0.034886956	-0.0074291164
-0.19711664	-0.016322825	0.33849737	-0.20243953	0.008784638	-0.019444246	-0.113184564	-0.10237505	-0.16136044	0.010568502	0.17010343	-0.08530915	0.1275929	0.08582152	-0.045383353	-0.014782858
-0.21619302	-0.004601335	0.31812975	-0.14862011	-0.0069113593	-0.044895373	-0.082926795	-0.07541068	-0.12232155	0.030193126	0.11642129	-0.050384786	0.092481375	0.04232951	-0.0019020784	-0.003923143
-0.11139177	0.065606825	0.2624109	-0.091873586	-0.087560795	-0.012852149	-0.095876716	-0.04261137	-0.15338518	0.03833941	0.14664061	0.000436626	0.04289158	0.109387636	0.025720505	-0.02046094
-0.09958891	-0.023192057	0.1905103	-0.055590656	0.006038449	0.00010773813	-0.024553515	-0.09500546	-0.10157169	0.06841231	0.08955724	0.006084685	-0.008694171	0.06453622	-0.0007880826	0.0011200653
-0.16075456	0.07547277	0.2814562	-0.14209552	-0.07522941	-0.04012939	-0.042223044	-0.14685722	-0.15796193	0.0289296	0.17366913	-0.027476186	0.03609418	0.083232954	-0.043829434	-0.03736416
-0.012571341	0.014782289	0.1299053	-0.02608548	-0.05733967	-0.06858099	-0.0019370586	-0.050746646	-0.097182594	0.03591453	0.07460059	0.040662494	0.0154865235	0.06662355	-0.02739413	0.037612654
-0.14315872	-0.002293796	0.30887634	-0.10346451	-0.0107740285	-0.044825472	-0.04428149	-0.091499016	-0.0877558	0.07369119	0.102091834	-0.08156265	0.02868256	0.087923214	0.0016156	0.058742337
-0.21948867	-0.0072315866	0.24067678	-0.15783179	0.02481014	0.0014465656	-0.18142217	-0.1528873	0.0056053284	-0.015139144	-0.021439444	-0.080292605	0.08833403	0.010867153	-0.020636726	-0.024547856
-0.07849408	-0.020497648	0.12507136	-0.051734556	0.01775537	0.026488695	-0.016563911	-0.11023339	-0.06533249	0.014502627	0.06780945	-0.06735914	0.022746412	0.0014349599	-0.025267206	-0.034202114
-0.13644789	0.008903069	0.26786807	-0.10374513	-0.019950725	0.0036772098	-0.06441798	-0.13495478	-0.06426322	0.068440065	0.097118296	-0.028049218	0.08746114	0.012923841	0.0019099975	0.0023944848
-0.116512336	-0.034394354	0.21089248	-0.089551345	0.0038038443	0.0041056094	-0.025794303	-0.015791286	-0.0641285	0.058730256	0.051755864	-0.009139451	0.031602766	0.013476066	0.0033668985	0.0067371293
-0.024221765	0.082108825	0.2335008	0.020280158	-0.10466712	-0.025064733	0.014433058	0.043195575	-0.041918088	0.0951186	0.084518224	-0.0335937	0.0053518508	0.025687367	0.03939471	0.043359384
-0.18056339	0.04522269	0.23402038	-0.111308426	-0.035793375	-0.055077933	-0.12182498	-0.114831544	-0.12317669	0.050566282	0.044179663	-0.060003366	0.0649779	0.007860915	-0.013330509	-0.059276156
-0.13249801	0.030161263	0.17141621	-0.020702519	-0.062283978	-0.07689215	-0.049300756	-0.08634797	-0.07144319	0.0232	0.09764098	-0.018608965	0.0034536985	0.08158196	-0.007115468	0.050072685
-0.15459374	0.061918695	0.2972807	-0.08623162	-0.019213956	0.0047793603	-0.020154858	-0.08104978	-0.14019276	0.022634856	0.13005331	-0.0580204	0.070045784	0.107630655	-0.019210944	-0.008000561
-0.047529165	0.061077334	0.24213906	-0.09393407	-0.015162362	-0.032854922	-0.05520401	-0.0151862865	-0.12432242	0.0062212683	0.10771516	0.019380625	-0.017942956	0.029936388	-0.011998125	-0.023719722
-0.05774574	-0.034309734	0.19198522	-0.027072165	0.010935923	-0.039834548	-0.065065466	-0.08963637	-0.007619699	0.04308426	0.05409057	-0.03805802	0.0083083315	0.020345544	0.029979309	-0.05095833
-0.16679503	-0.06500162	0.22083724	-0.09988577	0.052315902	-0.026197929	-0.0953614	-0.07238628	-0.095702685	0.051571682	0.063546054	-0.099288985	0.09050252	0.068253234	-0.0017794186	0.015450709
-0.09768463	0.064973325	0.25157666	-0.0766658	-0.07159553	0.021308009	-0.09186642	-0.020358358	-0.12265488	0.02078817	0.07977661	-0.058083076	0.031060508	0.018599275	0.0072166305	0.040947933
0.023219189	0.07722882	0.1731211	0.022113675	-0.07374626	-0.04156681	0.09715412	0.036123645	-0.09592832	0.111262746	0.11605965	0.07955728	-0.08577854	0.10018302	0.026538484	0.06776049
-0.19256191	-0.04932053	0.094546	-0.16862427	0.054617748	0.051244136	-0.11568578	-0.1440864	0.021655604	-0.06027021	0.0066796537	-0.14283045	0.13886504	-0.028912283	-0.09595346	-0.068231925
